user_id,process_sequence
user_2,"[[36.3048835551276, ""process_25""], [30.16007747111419, ""process_12""], [18.50766929283478, ""process_42""], [12.921875902715785, ""process_15""], [34.430067569102505, ""process_40""], [18.14292757786744, ""process_41""], [35.88500016096782, ""process_24""], [17.028656680501204, ""process_26""]]"
user_2,"[[34.75904512081489, ""process_25""], [31.567718240670455, ""process_16""], [23.878759467495943, ""process_29""], [40.96091837416192, ""process_49""], [19.723415875300844, ""process_0""], [25.413742933168226, ""process_29""], [26.74591360602008, ""process_20""]]"
user_2,"[[34.889167321556776, ""process_37""], [28.43665197404392, ""process_16""], [22.817564279789973, ""process_10""], [20.233996581438134, ""process_41""], [13.117268077522022, ""process_28""], [37.341418871281235, ""process_11""], [16.34296892494894, ""process_30""]]"
user_2,"[[37.25451079950105, ""process_38""], [28.59615701398488, ""process_12""], [23.725151714279026, ""process_29""], [40.49371757183906, ""process_49""], [20.152391383172816, ""process_44""], [14.250714460702326, ""process_47""], [35.65657221953282, ""process_25""]]"
user_2,"[[18.867749682557633, ""process_44""], [13.567030423927852, ""process_49""], [33.298537606715236, ""process_24""], [16.471010752077163, ""process_26""], [37.93156211603659, ""process_6""], [10.31971351473866, ""process_31""]]"
user_2,"[[35.576631513958084, ""process_0""], [31.732504606543802, ""process_36""], [21.133690047943663, ""process_44""], [15.039238786285797, ""process_11""], [32.913778308005774, ""process_39""], [16.66926881245612, ""process_36""], [30.260353654349235, ""process_29""], [24.121490984517454, ""process_26""]]"
user_2,"[[37.255511856575254, ""process_37""], [29.525464837031873, ""process_22""], [19.580898328582318, ""process_44""], [11.792469281855501, ""process_9""], [33.28073723207823, ""process_3""], [19.17708485700356, ""process_0""]]"
user_2,"[[36.002489983103104, ""process_15""], [15.707954502031273, ""process_19""], [30.266091251261876, ""process_17""], [20.807856417084285, ""process_42""], [13.62520045198504, ""process_3""]]"
user_2,"[[37.06322547245762, ""process_8""], [29.143178886030363, ""process_22""], [37.08122499067722, ""process_46""], [29.51691937712349, ""process_21""], [17.742640771564037, ""process_45""], [37.29354403569577, ""process_48""], [28.82265566880656, ""process_16""]]"
user_2,"[[36.591355738635684, ""process_6""], [28.31566488271609, ""process_22""], [23.472422052462697, ""process_27""], [26.32902633833705, ""process_3""], [27.595246834629126, ""process_18""], [27.4270327445321, ""process_3""]]"
user_2,"[[38.173821599812165, ""process_38""], [15.726522865419119, ""process_36""], [29.754241026588495, ""process_43""], [18.535719827484474, ""process_42""], [23.94500147555899, ""process_29""], [27.63070386212177, ""process_43""], [28.190622930422126, ""process_31""], [25.56386376172649, ""process_20""]]"
user_2,"[[38.28850473690776, ""process_25""], [31.698880702041386, ""process_22""], [19.845371357997813, ""process_45""], [14.1774741442369, ""process_11""], [34.145120741189345, ""process_39""], [16.103166138608486, ""process_5""], [35.93449628399401, ""process_6""]]"
user_2,"[[36.58287284198651, ""process_21""], [17.14004751558787, ""process_19""], [30.643428579813342, ""process_16""], [23.117893922652726, ""process_46""], [26.946220618792598, ""process_13""], [26.76684114866299, ""process_18""], [26.435076163518886, ""process_3""], [28.45188979119041, ""process_12""]]"
user_2,"[[38.13907031766168, ""process_38""], [30.536984198509, ""process_17""], [21.97148104743229, ""process_29""], [26.863268351047363, ""process_31""], [26.379984624919985, ""process_3""], [30.727574012562457, ""process_46""], [20.677984285423726, ""process_41""], [35.77810257419448, ""process_39""]]"
user_2,"[[36.36676627915149, ""process_21""], [12.34505758949131, ""process_32""], [35.30853002828157, ""process_38""], [29.269234617110563, ""process_17""], [24.063195998144103, ""process_22""]]"
user_2,"[[14.517299107678589, ""process_28""], [23.741443559322835, ""process_29""], [40.28821312299214, ""process_46""], [19.552999401317127, ""process_45""], [36.7223570385556, ""process_38""], [15.685157412088223, ""process_33""]]"
user_2,"[[14.346982642962356, ""process_15""], [36.63465754137062, ""process_38""], [15.4626132668896, ""process_33""], [30.75012756560463, ""process_17""], [18.722977876294067, ""process_42""]]"
user_2,"[[36.117277231864996, ""process_38""], [30.417900429552983, ""process_12""], [22.56415357590302, ""process_27""], [39.868791247902514, ""process_23""], [20.494639219692033, ""process_0""], [12.743167103377951, ""process_47""], [34.58445718323166, ""process_38""]]"
user_2,"[[36.15322189363298, ""process_35""], [30.08397728984289, ""process_17""], [21.488367962544146, ""process_42""], [22.71231010375265, ""process_35""], [40.49238645396216, ""process_49""]]"
user_2,"[[36.57954530983732, ""process_11""], [29.61716051827603, ""process_4""], [20.073823830429138, ""process_44""], [13.81737669782781, ""process_15""], [33.219607362586, ""process_15""], [16.043605843822647, ""process_26""], [31.285226963726558, ""process_22""], [19.221412276494743, ""process_44""]]"
user_2,"[[37.008299409775965, ""process_47""], [32.10331205839768, ""process_16""], [20.373213398117983, ""process_27""], [25.9668496230292, ""process_22""], [27.48166074405987, ""process_13""]]"
user_3,"[[17.43209378959456, ""process_33""], [8.79762814719864, ""process_14""], [14.096493457546051, ""process_47""], [37.73241524479671, ""process_21""], [27.61907682215944, ""process_1""]]"
user_3,"[[16.12632141326408, ""process_31""], [9.615214198720496, ""process_15""], [13.989184897323533, ""process_47""], [36.258252852190786, ""process_0""], [26.815676700545136, ""process_20""]]"
user_3,"[[17.363857647544215, ""process_36""], [10.467379384217267, ""process_14""], [13.30906336961259, ""process_47""], [36.11851511010141, ""process_25""], [26.568848785606324, ""process_18""]]"
user_3,"[[14.585565877079151, ""process_41""], [12.521145858938382, ""process_15""], [10.73338915286397, ""process_1""], [11.623894858265409, ""process_8""], [26.2284390505507, ""process_3""], [9.886438943366736, ""process_32""]]"
user_3,"[[17.134200237358232, ""process_36""], [29.107503396838386, ""process_15""], [9.351239505713957, ""process_14""], [14.75284842326453, ""process_11""], [37.10981408350755, ""process_21""], [27.04300797976776, ""process_3""], [29.94890300805526, ""process_17""], [11.883845155774726, ""process_27""]]"
user_3,"[[16.424191596188617, ""process_36""], [9.563653864323602, ""process_32""], [14.466584530607294, ""process_47""], [36.59404967335719, ""process_6""], [27.083623748337693, ""process_3""], [36.93650932132445, ""process_42""], [26.825746113090254, ""process_18""]]"
user_3,"[[18.227054345616853, ""process_36""], [14.344508777273274, ""process_47""], [37.73602099348711, ""process_25""], [26.57837007301544, ""process_31""], [28.74815670684561, ""process_43""], [16.770563747886495, ""process_26""], [11.098855843743571, ""process_48""]]"
user_3,"[[16.866229464757883, ""process_19""], [20.929481611839773, ""process_45""], [19.493261780234207, ""process_41""], [20.694321258512186, ""process_44""], [20.075974553594154, ""process_44""], [20.889638934451668, ""process_11""], [21.221510238726562, ""process_42""], [19.27875750457899, ""process_0""]]"
user_3,"[[17.859411702821905, ""process_19""], [10.855039696771682, ""process_1""], [10.353813145200181, ""process_38""], [12.789871896929045, ""process_15""], [9.494813281551478, ""process_1""], [9.29271064136092, ""process_1""], [13.446817559752759, ""process_47""], [35.85955419379944, ""process_6""]]"
user_3,"[[17.621910985868762, ""process_33""], [8.578952686976583, ""process_16""], [14.729999248508838, ""process_11""], [37.54035998196716, ""process_11""], [26.278764934206823, ""process_20""], [16.82534515030452, ""process_7""]]"
user_3,"[[16.89800275256904, ""process_29""], [17.776465567126582, ""process_19""], [30.502162932208666, ""process_21""], [16.88264458937176, ""process_36""], [13.075549145412008, ""process_19""], [36.64477881366456, ""process_27""]]"
user_3,"[[15.083684678047755, ""process_33""], [13.206012235326703, ""process_12""], [10.642071390683356, ""process_14""], [12.90157702785977, ""process_11""], [37.6203260946817, ""process_25""], [26.637899202438085, ""process_7""], [17.534459119047895, ""process_43""], [20.027413949752614, ""process_41""]]"
user_3,"[[16.98236243825002, ""process_12""], [9.475726290718816, ""process_31""], [14.524200608667813, ""process_47""], [37.99061673394797, ""process_25""], [26.62345223990993, ""process_20""], [18.005385845079946, ""process_49""], [10.058600403101906, ""process_16""], [11.883099159919734, ""process_47""]]"
user_3,"[[17.491925461795756, ""process_36""], [10.967771491754174, ""process_32""], [13.76186165721321, ""process_47""], [37.06791645158186, ""process_25""], [26.516547892867727, ""process_18""], [10.366802515151965, ""process_12""], [14.455178481878871, ""process_7""]]"
user_3,"[[16.403233987606537, ""process_19""], [29.510308437486348, ""process_22""], [16.441830607696946, ""process_37""], [10.7401107983247, ""process_19""], [11.240909974136159, ""process_39""], [36.532300727094785, ""process_25""]]"
user_3,"[[14.62827844443876, ""process_36""], [8.729545264282653, ""process_1""], [15.043040981989106, ""process_47""], [36.89323710190433, ""process_25""], [26.60670175305382, ""process_41""], [17.371242267351416, ""process_19""], [12.774736994271427, ""process_23""]]"
user_3,"[[17.196717971222025, ""process_19""], [27.580833484163364, ""process_43""], [40.31142103017364, ""process_22""], [37.22163597891213, ""process_6""], [26.322594305684945, ""process_24""], [14.739205219209097, ""process_5""], [9.911932817836455, ""process_34""], [13.338160326617682, ""process_28""]]"
user_3,"[[17.712209390088873, ""process_24""], [10.728618417329255, ""process_48""], [13.178494093748968, ""process_7""], [11.021631615405258, ""process_1""], [12.899673915012709, ""process_32""]]"
user_3,"[[15.594754246658574, ""process_39""], [8.324174746966799, ""process_32""], [14.097651889750296, ""process_7""], [24.908993870117452, ""process_13""], [9.519822104619797, ""process_14""], [12.741508092595568, ""process_26""], [38.13592130455851, ""process_21""]]"
user_3,"[[16.935442871839165, ""process_26""], [11.333034635821909, ""process_33""], [36.98201670228216, ""process_37""], [27.775632573649766, ""process_3""], [14.732311489777997, ""process_19""], [13.149775962642659, ""process_47""]]"
user_3,"[[16.14247623771655, ""process_26""], [31.261324235515332, ""process_43""], [18.52269696207542, ""process_45""], [16.979257307125266, ""process_36""], [10.696264959511774, ""process_14""]]"
user_3,"[[16.168530309857882, ""process_19""], [27.150412386222747, ""process_12""], [16.779434566722287, ""process_19""], [13.390234383850903, ""process_47""], [25.333184752707282, ""process_13""], [15.803625808325664, ""process_26""], [9.821066716565856, ""process_1""]]"
user_3,"[[15.943833146059214, ""process_26""], [9.119468609181892, ""process_1""], [10.200142935130712, ""process_14""], [12.090541393134714, ""process_48""], [14.532453285002788, ""process_47""], [28.71567486106936, ""process_10""], [15.811291446864535, ""process_33""]]"
user_3,"[[14.61973466798025, ""process_36""], [31.01101320390202, ""process_17""], [17.446250511710556, ""process_4""], [12.688288654956951, ""process_47""], [36.88239089663853, ""process_35""]]"
user_3,"[[18.43489346631457, ""process_12""], [10.28272892598531, ""process_44""], [11.541817819672394, ""process_24""], [26.88781169113735, ""process_3""], [30.392337105431977, ""process_16""], [20.233101173797216, ""process_41""], [18.93060719416342, ""process_19""]]"
user_3,"[[21.174182698456963, ""process_42""], [19.960852580869314, ""process_0""], [20.41460764215988, ""process_0""], [33.61620124489447, ""process_40""], [8.709590530910443, ""process_13""]]"
user_3,"[[15.921738363749135, ""process_22""], [7.711973790076067, ""process_4""], [11.91899160688621, ""process_11""], [37.86358125968156, ""process_26""], [26.48165463355826, ""process_28""], [27.9538583006195, ""process_16""], [17.17749553366516, ""process_19""]]"
user_3,"[[15.142470882124734, ""process_33""], [30.178422427798292, ""process_12""], [39.32150078023985, ""process_38""], [37.319168163523635, ""process_2""], [26.584099721515404, ""process_48""], [36.69239728321085, ""process_25""], [26.085900828191715, ""process_42""], [15.196145825830985, ""process_33""]]"
user_3,"[[16.770855514449494, ""process_33""], [30.344639694666288, ""process_22""], [19.374639487761105, ""process_0""], [33.40500038945269, ""process_39""], [12.635546450588746, ""process_32""]]"
user_3,"[[17.35959903234316, ""process_19""], [12.172442426859899, ""process_47""], [26.684426862270836, ""process_18""], [12.15328231159645, ""process_32""], [14.373686083389774, ""process_28""], [35.87269322579842, ""process_25""]]"
user_3,"[[10.562313093750877, ""process_32""], [12.892965746516385, ""process_21""], [36.6223849933041, ""process_37""], [26.869180505803737, ""process_18""], [16.36344864689173, ""process_36""], [13.229055161860185, ""process_28""], [33.99971997151716, ""process_37""]]"
user_3,"[[10.527341667039293, ""process_32""], [12.303918389747949, ""process_47""], [37.5219940079878, ""process_37""], [26.69434504827307, ""process_42""], [9.376774593950866, ""process_48""], [14.049751828335216, ""process_9""], [37.97879221835086, ""process_38""], [26.062313521871342, ""process_11""]]"
user_3,"[[16.034980491555654, ""process_19""], [10.467245908078079, ""process_6""], [11.621608536442277, ""process_34""], [8.239454866946003, ""process_1""], [13.9585291986339, ""process_47""], [38.12217408996113, ""process_25""], [13.472236142421963, ""process_47""]]"
